FECHA_CORTE;CAMA;HABI;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;TELEF1;TELEF2;TELEF3;TELEF4;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;E_MAIL;PAGINA_WEB;CLASE;CATEGORIA;NRO_CERTIFICADO;FECHA_EXPEDICION;REP_LEGAL
20260824;42;24;20544379276;Inversiones Rio Lindo S.A.C.;RIO LINDO;;;;949391700/4756245;CLJ,;ANEXO CATAPALLA;SN;-;;;;150508;LIMA;CAÑETE;LUNAHUANA;;www.riolindohotel.com;Hotel;3 Estrellas;001;06-FEB-2024 05:00:00;Elsa Aurora Hernandez Samanez
20260824;84;40;20604969558;HOTEL LOS PAJONALES S.R.L.;LOS PAJONALES;;;;43693237/978806344;AV.;RAYMONDI;121;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;hotelpajonales@gmail.com;;Hotel;2 Estrellas;N° 219-2023-DIRCETUR-A;22-JUN-2023 05:00:00;Eliza Armandina Duran Valdez
20260824;9;9;10107746787;Pereda Romero Sara Dolores;HATUNKAY;;;;992905634;JR.;JOSE GALVEZ;648;INTERIOR 1;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;3 Estrellas;188-2015;01-OCT-2015 05:00:00;Sara Dolores Pereda Romero
20260824;24;24;10276611289;Saldana Vasquez Luzmila;LAS PALMERAS;;;;956987196;AV.;PAKAMUROS;308;;;;;060801;CAJAMARCA;JAÉN;JAÉN;;;Hostal;2 Estrellas;483-2020;27-OCT-2020 05:00:00;Luzmila Saldaña Vasquez
20260824;94;50;20505670443;Nessus Hoteles Peru S.A.;CASA ANDINA STANDARD PUNO TIKARANI;;;;984108023;JR.;INDEPENDENCIA;143;;;;;210101;PUNO;PUNO;PUNO;jmole_o@casaandina.com;www.casa-andina.com;Hotel;3 Estrellas;28-2018;15-MAR-2018 05:00:00;Juan Ernesto Stoessel Florez
20260824;13;13;10425830525;CALUA HUAMAN, CESAR AUGUSTO;ANGEL HOSTAL;;;;76608732;AV.;NUEVO CAJAMARCA;702;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;2 Estrellas;354-2018;18-SEP-2018 05:00:00;Cesar Augusto Calua Huaman
20260824;57;29;20611264781;BELLAVISTA HOTELES Y TURISMO S.A.C.;LOS ANGELES;;;;54297448/941202077;Calle;PIZARRO;113;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;coloniallosangeles@gmail.com;;Hotel;2 Estrellas;048-2023-GRA/GRCET/SGT;18-OCT-2023 05:00:00;Marco Fernando Fernandez Pacheco
20260824;14;12;10700822996;Limenez La Cruz, Diego Roberto;RAYMI;;;;947341755/924644926;AV.;CARLOS MARIATEGUI;;;;;;150810;LIMA;HUAURA;SANTA MARÍA;hsraymi@gmail.com;;Hostal;3 Estrellas;030-2022;24-FEB-2022 05:00:00;Diego Roberto Jiménez La Cruz
20260824;59;59;20495602142;V Y R Pilancones Sac;PILANCONES HOTEL;;;;;JR.;ANGAMOS;739;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;informes@hotelpilanconescajamrca.com;www.hotelpilanconescajamarca.com;Hotel;3 Estrellas;546-2022;07-JUN-2022 05:00:00;Victor Santolalla Villanueva
20260824;29;29;20495611991;Servicios Turisticos Caxa Peru E.I.R.L.;CASONA DEL INCA;;;;935865869;JR.;DOS DE MAYO;460;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;casonadelinca_peru@yahoo.com;www.casonadelincaperu.com;Hostal;3 Estrellas;097-11;26-MAY-2011 05:00:00;Luis Angel Reina Peralta
20260824;9;9;10413109707;Lopez Hoyos Edgar Walter;EL MANANTIAL;;;;969657829;JR.;ANGAMOS;1221;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;1 Estrella;122-12;30-JUL-2012 05:00:00;Edgar Walter Lopez Hoyos
20260824;14;10;20607210153;Servicios Turisticos Hostal El Zafiro Eirl;EL ZAFIRO;;;;915368950;Calle;LAS MAGNOLIAS;107;;;;;110501;ICA;PISCO;PISCO;hostalelzafiro2022@gmail.com;;Hostal;3 Estrellas;234-2022/Dt;01-FEB-2022 05:00:00;Ever Pedro Arteaga Ramos
20260824;49;29;20601704774;HOTELIER S.A.C;PARAISO;;;;958100056;MLC.;EGUIGUREN;606-614;;;;;200101;PIURA;PIURA;PIURA;reservaspiu@hotelesparaiso.com.pe;www.hotelesparaiso.com.pe;Hotel;3 Estrellas;001-2023;25-SEP-2023 05:00:00;Diego Alberto Rios Lau
20260824;28;20;10405411682;Trujillo Vidal, Margot Hermelinda;PRINGLES;;;;3771277/912878894;Calle;TENIENTE PRINGLES;159;;;;;150605;LIMA;HUARAL;CHANCAY;richard.jda1417@gmail.com;;Hotel;2 Estrellas;108-2021;04-NOV-2021 05:00:00;Margot Hermelinda Trujillo Vidal
20260824;12;12;20548097861;Hoteleria & Hospedaje Inn S.A.C. - H & H Inn S.A.C.;FAUCETT SUITE;;;;5048598/900577926;AV.;ELMER FAUCETT N° 1821;1821;;;;;070102;CALLAO;PROV. CONST. DEL CALLAO;BELLAVISTA;faucettsuite2021@gmail.com;;Hostal;2 Estrellas;N°002-2021-Grc/Grde;26-MAY-2021 16:00:00;Roger Tafur Huaman
20260824;26;20;10458477430;Pelaez Miranda Jorge Jesus;HOTEL FERRE DEVILLE INN;;;;;Calle;CHICLAYO;533;;;;;150122;LIMA;LIMA;MIRAFLORES;reservas@devilleinnhotel.com;www.devilleinnhotel.com;Hotel;3 Estrellas;024-Tur-Mod-Dj;17-SEP-2015 05:00:00;Jorge Jesus Pelaez Miranda
20260824;43;23;20534569107;HOTEL ARENAS DE ICA E.I.R.L.;ARENAS DE ICA;;;;56233601/958029935;VIA;URB. SANTA ROSA;MZ. 1;LOTE 1;;;;110101;ICA;ICA;ICA;hotelarenasica@hotmail.com;;Hotel;2 Estrellas;035-2012;22-AGO-2012 05:00:00;Luis Alejandro Rojas Bocanegra
20260824;27;16;20611856904;NEGOCIOS KARC E.I.R.L.;CIUDAD DEL SOL;;;;940251495/950690479;AV.;MATIAS MANZANILLA N°685-695;;;;;;110101;ICA;ICA;ICA;florandreacabrerajara@gmail.com;;Hostal;1 Estrella;263-2023;04-DIC-2023 06:00:00;Flor Andrea Cabrera Jara
20260824;20;20;20548432244;Inversiones Turisticas Copacabana House S.A.C;HOTEL COPACABANA;;;;;Calle;MARIA ESCOBAR;192;;;;;150136;LIMA;LIMA;SAN MIGUEL;;;Hotel;3 Estrellas;036-Mincetur-Cla;09-DIC-2015 05:00:00;Denise Judith Acosta Barrueta
20260824;23;23;10167210916;Fernandez Vasquez Alicia Mercedes;HOTEL PARIS;;;;920137338;Calle;MARISCAL URETA;1365;;;;;060801;CAJAMARCA;JAÉN;JAÉN;;;Hotel;2 Estrellas;307-2017;06-DIC-2017 05:00:00;Alicia Mercedes Fernandez Vasquez
20260824;32;20;10292423697;Benique Apaza, Crisostomo;POSADA DE DON MIGUEL;;;;504120;AV.;EL MAESTRO;630;;;;;211101;PUNO;SAN ROMÁN;JULIACA;;;Hotel;2 Estrellas;06-2014;01-DIC-2014 05:00:00;Crisostomo Benique Apaza
20260824;8;3;20607807141;AMAZING LODGES PERU S.A.C.;AMAZING LODGE PERÚ;;;;927456277;VIA;RIO MOMON;;;;ZN.;COMUNIDAD DE SAN ANDRES;160108;LORETO;MAYNAS;PUNCHANA;amazinglodgeperu@gmail.com;;Albergue;Sin Categoria;183-2023-GRL-GERCETUR-SGRT;18-DIC-2023 05:00:00;Luis Sebastian Benavides Del Aguila
20260824;23;21;10454364371;Vargas Choquepata, Dhiaereslit Noemi;LOS PINOS DE MIRAFLORES;;;;977179201/74625430;AV.;LOS TREBOLES MZ M  LTE 1;;;;URB.;MIRAFLORES;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;nahomi_722@hotmail.com;;Hostal;2 Estrellas;594-2016;03-AGO-2016 05:00:00;Dhiaereslit Noemi Vargas Choquepata
20260824;40;20;10156626002;Cerna Jara Vilma Adriana;GIOMIR;;;;13973125;Calle;ENRIQUE CANAVAL;135-137;2° PISO;;;;150202;LIMA;BARRANCA;PARAMONGA;;;Hostal;1 Estrella;002-07/2012;17-JUL-2012 05:00:00;Vilma Adriana Cerna Jara
20260824;18;9;10024359749;ALVIZURI PEZO, OSCAR LUIS;    LA POSADA DE LOS VOLCANES;;;;54691918/951646802;Calle;ALVAREZ THOMAS;403;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;oscar_luis_alvizuri@hotmail.com;;Hostal;2 Estrellas;Certificado 009-2022-GRA/GRCET;11-MAR-2022 05:00:00;Oscar Luis Alvizuri Pezo
20260824;15;11;20611342536;MAGNUS REPRESENTACIONES Y SERVICIOS S.R.L.;MAGNUS;;;;950030404;JR.;BRACESCO;319;;;CI.;;211101;PUNO;SAN ROMÁN;JULIACA;rolito29ar@hotmail.com;;Hostal;2 Estrellas;06-2024;26-AGO-2024 05:00:00;Rosa Rico De Arestegui
20260824;17;11;10044036351;JOSE EZEQUIEL CORTEZ NEYRA;CORTEZ;;;;953528774;AV.;ANDRES AVELINO CACERES ;s/n;;;CI.;CERCADO;180104;MOQUEGUA;MARISCAL NIETO;SAMEGUA;;;Hostal;2 Estrellas;10-2024;17-OCT-2024 05:00:00;Jose Ezequiel Cortez Neyra
20260824;21;13;20612405868;SPRINGHCO S.A.C.;SPRINGHCO;;;;945587363;JR.;MONSEÑOR SARDINAS ;314;;;;;100111;HUÁNUCO;HUÁNUCO;PILLCO MARCA;hostalspringhco@gmail.com;;Hostal;2 Estrellas;004-2024;10-OCT-2024 05:00:00;Vitaliana Serrano Pantaleon
20260824;40;27;10209670068;Fernandez Robles, Walter Enrique;FERNANDEZ;;;;981659211/981660679/64545355;JR.;FRANCISCO IRAZOLA;691;;;;;120601;JUNÍN;SATIPO;SATIPO;wfernandeze@hotmail.com;;Hotel;2 Estrellas;Certificado N 005-2015-GRJ-DIRCETUR;10-NOV-2015 05:00:00;Walter Enrique Fernandez Robles
20260824;19;15;10166923137;Alvarez Pita Dorothy Lenina;MODELO;;;;945614999;Calle;MANUEL PARDO;278;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;flor852159@gmail.com;;Hostal;2 Estrellas;558-2015;30-DIC-2015 05:00:00;Dorothy Lenina Alvarez Pita
20260824;36;21;20604391840;TERRAMISTICA COLCA E.I.R.L..;TERRAMISTICA CENTRO PUNO;;;;956975858;JR.;CONDE DE LEMUS;120;;;;;210101;PUNO;PUNO;PUNO;reservas@hotelciudaddelago.com;www.terramisticahoteles.com;Hotel;3 Estrellas;065-2024;02-JUL-2024 05:00:00;Amarildo Gustavo Palomino Cruz
20260824;10;10;20609610400;ORCHID HOUSE PERU E.I.R.L.;CASABLANCA LIMA;;;;16550176;AV.;VELASCO ASTETE;1696;;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;Hostal;3 Estrellas;D000039-2024-MML-GDE-ST_CamTi;15-AGO-2024 05:00:00;Andrea Lizey Ardiles Carrascal
20260824;20;12;20601181178;La Floresta Tarapoto Hotel E.I.R.L.;LA FLORESTA TARAPOTO HOSTAL;;;;42521755/42589823/999983628;CAR.;MARGINAL SUR ;KM. 3.5;;;;;220909;SAN MARTÍN;SAN MARTÍN;LA BANDA DE SHILCAYO;reservas@laflorestatarapoto.com;www.laflorestatarapoto.com;Hostal;3 Estrellas;098.22.09.01;08-FEB-2017 05:00:00;Aurora Victoria Infante De Hidalgo
20260824;34;19;20607612791;CORPORACION RODAS VARGAS EIRL;EL ANGEL;;;;993751222/955858141;JR.;ORTIZ ARRIETA;225;;;;;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;vargasalvajaned@gmail.com;;Hostal;1 Estrella;06-2021;26-DIC-2021 05:00:00;Angel Hilario Rodas Solano
20260824;18;11;10737594837;DIEZ CRISTOBAL JOSE BRANDON;BLAZZE;;;;985958142;VIA;MZ D LTE. ;2;;MALL AVENTURA;URB.;MIRAFLORES;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;brandondiezcristobal@outlook.com;;Hostal;2 Estrellas;980-2024;18-MAR-2024 05:00:00;Jose Brandon Diez Cristobal
20260824;20;11;20568418493;Lamparita Del Minero E.I.R.L.;LAMPARITA DEL MINERO;;;;944454226;AV.;LA LINERA;318;;;;;120114;JUNÍN;HUANCAYO;EL TAMBO;;;Hostal;2 Estrellas;Certificado N 0048-2018-GRJ-DIRCETUR;25-MAY-2018 05:00:00;Norma Luz Salas Flores De Macuri
20260824;24;12;10471807538;LAIZA PAJILLA, YESENIA MARJORIET;MEGA;;;;968205396/44633003;AV.;PESQUEDA-LADO SUR;215;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;2 Estrellas;366-2013;09-OCT-2013 05:00:00;Yesenia Marjoriet Laiza Pajilla
20260824;24;15;10714944709;ALCANTARA JIMENEZ AMPARO LIZETH;EL BUNKER;;;;76611949/983636434;AV.;HEROES DEL CENEPA;245;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;eguevara_27@hotmail.com;;Hostal;3 Estrellas;CERTIFICADO Nº 656-2024;10-SEP-2024 05:00:00;Amparo Lizeth Alcantara Jimenez
20260824;20;14;20533330798;Quispe  Arambulo E.I.R.L;SAN PEDRO;;;;462547;Calle;ANCASH;111;;;;;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;quispearambulo@gmail.com;;Hostal;1 Estrella;019-2014;23-DIC-2014 05:00:00;Ana Beatríz Arámbulo Choque
20260824;16;9;20612525979;SERVICIOS TURISTICOS NUEVA VISTA E.I.R.L.;NUEVA VISTA;;;;969688207/983784643;JR.;SALAMANCA ;1051;;;;;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;reservasnuevavistah01@gmail.com;;Hostal;2 Estrellas;008-2024;17-SEP-2024 05:00:00;Nora Vilca Melendez
20260824;31;17;20602830391;ARKANA SPIRITUAL CENTER S.R.L.;ARKANA SPIRITUAL;;;;924022272;VIA;COMUNIDAD NATIVA LIBERTAD;;;RIO UCAYALI;CN.;;160301;LORETO;LORETO;NAUTA;arkanasacredvalley@gmail.com;;Albergue;Sin Categoria;213-2024-GRL-GERCETUR;24-SEP-2024 05:00:00;Daniela Sadith Muñoz Lazo
20260824;12;7;10091446664;DANIEL GUSTAVO ZARATE DOMINGUEZ;LA ESCONDIDA;;;;933458633;JR.;ALFONSO UGARTE;206;;;BA.;SALCEDO;120101;JUNÍN;HUANCAYO;HUANCAYO;;;Hostal;2 Estrellas;CERTIFICADO Nº 115-2024-GRJ-DIRCETUR;29-OCT-2024 05:00:00;Daniel Gustavo Zarate Dominguez
20260824;50;25;20446263065;Le Brugge S.A.C;SKORPIO'S;;;;914683120;PJ.;RICARDO PALMA;109;;;;;150801;LIMA;HUAURA;HUACHO;hotel_skorpios@hotmail.com;;Hotel;2 Estrellas;002-04/2018;04-ABR-2018 05:00:00;Angel Abelardo Arevalo Reyes
20260824;25;25;20138342451;INVERSIONES CLAHMAF S.A.C.;ALBUFERA MEDIO MUNDO;;;;945439229;CAR.;PANAMERICANA NORTE;km.117;;CENTRO POBLADO MEDIO MUNDO;;;150812;LIMA;HUAURA;VEGUETA;frovegno@gmail.com;;Albergue;Sin Categoria;086;28-JUN-2022 05:00:00;Franco Giobatta Rovegno Fasce
20260824;27;21;10460152998;CRUZ TORRES EDINSON;CHACHAPOYAS;;;;947030582;JR.;LIBERTAD;1068;;;CI.;CHACHAPOYAS ;010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;eddicruz557@gmail.com;;Hostal;2 Estrellas;010-2014;28-AGO-2014 05:00:00;Edinson Cruz Torres
20260824;18;7;20612351598;ECOLUCERNA LODGE TAMBOPATA E.I.R.L.;ECOLUCERNA LODGE;;;;994831375;KM.;RIO BAJO MADRE DE DIOS;26;;;ZN.;PLAYA ALTA;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;lucernalodgepm@gmail.com;www.ecolucernalodge.com;Albergue;Sin Categoria;001-2023;24-MAR-2023 05:00:00;Juliana Nina De Quispe
20260824;20;14;20561385361;Karen Hostal E.I.R.L.;KAREN;;;;960599076;AV.;JOSE BALTA;918;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;92760jsantamaria@gmail.com;;Hostal;3 Estrellas;866-2020;17-ENE-2020 05:00:00;Walter Santamaría Ynoñan
20260824;12;12;15206448421;Soto Ibarra Armando Eleuterio;HOSTAL ANTHONY´S;;;;;JR.;SOLEDAD;269;;, ;;;150116;LIMA;LIMA;LINCE;;;Hostal;2 Estrellas;380-001-Mincetur-Cam;17-SEP-2019 05:00:00;Ruth Sanchez Ayala
20260824;32;32;10426052917;CELIZ GUEVARA CECY GIOVANNI;HOSTAL EL WICHO;;;;938866444/76616911;JR.;CHANCHAMAYO;1391;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;lyly.axell@gmail.com;;Hostal;2 Estrellas;578-2023;18-ENE-2023 05:00:00;Cecy Giovanni Celiz Guevara
20260824;42;20;20607198692;YARAVI HOSTAL RESTAURANTE E.I.R.L;YARAVI;;;;54489109/942421124;PZA.;PLAZA DE ARMAS;604;;;;;040501;AREQUIPA;CAYLLOMA;CHIVAY;yaravihostalrestaurant@gmail.com;;Hostal;2 Estrellas;Certificado 038-2024-GRA/GRCET/SGT;20-SEP-2024 05:00:00;Genara Teodora Ancco Maque De Quispe
20260824;28;28;20490041177;LA FLORESTA INVERSIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA / LAFIS S.R.L.;LAS PALMAS;;;;987049606;JR.;MARTIN PIO CONCHA;452;;;;;080901;CUSCO;LA CONVENCIÓN;SANTA ANA;hostallaspalma1@hotmail.com;moru07@hotmail.com;Hostal;3 Estrellas;025;09-OCT-2024 05:00:00;Marco Orlando Rivera Ugarte
20260824;14;7;10477210193;GOMEZ QUISPE MARCELINO;VILLA INTI;;;;914858541;JR.;SAN MARTIN;Z-2D;;PUEBLO DE QUINUA;VL.;PUEBLO DE QUINUA;050108;AYACUCHO;HUAMANGA;QUINUA;;;Hostal;1 Estrella;CERT. N° 049-2024;09-MAY-2024 05:00:00;Marcelino Gomez Quispe
20260824;28;24;10711944961;CHAVEZ PEREA SILVANA KATHERINE;PACIFICO TARAPOTO HOTEL;;;;927151641;JR.;GREGORIO DELGADO ;158;;;;;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;pacificohoteltarapoto@gmail.com;;Hotel;1 Estrella;008-2024;10-JUN-2024 05:00:00;Silvana Katherine Chavez Perea
20260824;22;22;10166914103;Florian Llaja, Gloria Rosa;MONTECARLO;;;;74251856;Calle;CASSINELLI;396;;;URB.;LATINA;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;;;Hostal;2 Estrellas;374-2012;14-NOV-2012 05:00:00;Gloria Rosa Florian Llaja
20260824;40;28;20532624062;VENECIA GOURMET EXPRESS E.I.R.L.;VENECIA;;;;987590571;Calle;CALLAO;527;;;;;180301;MOQUEGUA;ILO;ILO;;;Hotel;3 Estrellas;031-2018;26-DIC-2012 05:00:00;Gladys Maria Toledo Vera
20260824;30;20;20605634932;Dream.Fc Hotel E.I.R.L.;DREAM;;;;;AV.;ANTENOR ORREGO.;mz.k;lt.40;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hotel;3 Estrellas;531-2016;11-AGO-2020 05:00:00;Sarit Cecilia Flores Carbajal
20260824;34;21;20608369423;FINCA CASA VIEJA SERVICIOS GENERALES E.I.R.L.;CASABLANCA;;;;944977682;JR.;TORIBIO RODRIGUEZ DE MENDOZA;207;;;;;010601;AMAZONAS;RODRÍGUEZ DE MENDOZA;SAN NICOLÁS;yolandapelaeznovoa@gmail.com;;Hotel;2 Estrellas;010-2024;20-NOV-2024 05:00:00;Yolanda Pelaez Novoa
20260824;21;10;20602643604;AMIGOS WASI S.A.C.;CANTO DEL RIO AMAZON LODGE;;;;999429222;PJ.;ESPAÑA;143;;;BA.;BANDA DE CUMBAZA;220912;SAN MARTÍN;SAN MARTÍN;SAN ANTONIO;administracion@lapatarashca.com;www.lapatarashca.com;Hostal;2 Estrellas;007-2024;05-JUN-2024 05:00:00;Hernando Manuel De La Cuba Carrera
20260824;33;20;20533210385;JALD INVERSIONES E.I.R.L.;VILLA LUNA;;;;939398535;BL.;LOS OLIVOS;mz. G;Lt. 3;;;;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;;;Hotel;2 Estrellas;006-2024;27-JUN-2024 05:00:00;Jose Armando Luna Diaz
20260824;29;16;10205654238;Balvin Chansanampa De Salazar, Isabel;LINCOLS;;;;956819188;AV.;PERÚ;207;;PAMPA DEL CARMEN;;;120301;JUNÍN;CHANCHAMAYO;CHANCHAMAYO;lincolsalazarbalvin@gmail.com;;Hostal;1 Estrella;CERTIFICADO N° 030-2017-GRJ-DIRCETUR;14-AGO-2017 05:00:00;De Salazar Isabel Balvin Chancasanampa
20260824;33;22;10179156798;RODRIGUEZ PADROS, ANTERO;SAN ISIDRO;;;;44254760;AV.;AMERICA NORTE;2250;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;sanisidrohostal@gmail.com;;Hotel;3 Estrellas;734-2018;11-JUN-2018 05:00:00;Antero Rodriguez Padros
20260824;21;12;20447948703;Prado E.I.R.L.;PRADO;;;;51323734/962625666/951639328;JR.;APURIMAC;913;;;;;211101;PUNO;SAN ROMÁN;JULIACA;vimagu14@hotmail.com;;Hostal;2 Estrellas;07-2013;09-SEP-2013 05:00:00;Nemesio Arratia Mamani
20260824;33;17;10065734465;CARDENAS URQUIZO NICOLAS GILBERT;RINCONCITO HUANCARQUINO;;;;928666159;Calle;LORETO;172;;;;;040407;AREQUIPA;CASTILLA;HUANCARQUI;wrinconcitohuancarquino@hotmail.com;;Hostal;3 Estrellas;Certificado Nro. 017-2014-GRA/GRCET/SGT;07-MAY-2024 05:00:00;Nicolas Gilbert Cardenas Urquizo
20260824;230;147;20396900719;INMOBILIARIA MARIA ISABEL S.A.C.;DOUBLETREE BY HILTON TRUJILLO;;;;44240287/908846255;AV.;EL GOLF;591;;A UNOS METROS DEL ARCO DE INGRESO AL GOLF;URB.;EL GOLF;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;miguel.trujillo@hilton.com;www.hilton.com;Hotel;5 Estrellas;850-2022;27-FEB-2022 05:00:00;Desiree Nicolle Gabuteau Espinosa
20260824;31;16;10439380280;HIDALGO HUAMAN ENIX;HAPPY LIFE VIP;;;;957953224;Calle;MZ D LTE;30-31;;;URB.;MIRAFLORES;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;happylifevip21@gmail.com;;Hostal;2 Estrellas;979-2024;13-MAR-2024 05:00:00;Enix Hidalgo Huaman
20260824;38;33;10166679457;FERNANDEZ JARA, LILIA MAGDALENA;PRESIDENCIAL;;;;957597801;Calle;JUAN CUGLIEVAN;1041;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;reservacioneshotelpresidencial@hotmail.com;;Hotel;2 Estrellas;841-2019;04-NOV-2019 05:00:00;Lilia Magdalena Fernandez Jara
20260824;56;33;20604847282;COORPORACION BACUBA E.I.R.L.;MONTERRICO;;;;74427264/979062084;AV.;AUGUSTO B. LEGUIA;180;;;;;140308;LAMBAYEQUE;LAMBAYEQUE;OLMOS;hotelmonterrico@gmail.com;;Hotel;2 Estrellas;834-2019;15-OCT-2019 05:00:00;Jose Walter Cubas Lozada
20260824;12;10;20605855599;Negocios Draz S.A.C.;LA PERLA;;;;;AV.;METROPOLITANA;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;2 Estrellas;839 - 2020;23-JUL-2020 05:00:00;Domingo Vasquez Valverde
20260824;56;56;20607923583;HELADERIA Y JUGUERIA KIOS E.I.R.L.;CESAR;;;;76289376;AV.;MESONES MURO;168;;;;;060801;CAJAMARCA;JAÉN;JAÉN;lenincolonia@colonia-herrera.com;;Hotel;3 Estrellas;010-2011;27-DIC-2011 05:00:00;Elias Castro Ramon
20260824;30;22;10181231128;HARO VELASQUEZ, CARLITOS;SUEÑOS;;;;44203870;AV.;MZ F. LT 35;MZ F;LT 35;AV.  NRO. MZ F INT. LT 35 - URB. COVICORTI;URB.;AV.  NRO. MZ F INT. LT 35 - URB. COVICORTI;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;2 Estrellas;236-2011;02-NOV-2011 05:00:00;Carlitos Haro Velasquez
20260824;26;15;10420390900;JAMINTON CIEZA SANCHEZ;CIEZA;;;;74618598/979071670;Calle;CAJAMARCA;760;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;-;Hostal;2 Estrellas;969-2024;01-FEB-2024 05:00:00;Felix Montenegro Herrera
20260824;116;49;20449451261;INVERSIONES PARODI S.A.C.;DORADO HOTEL;;;;977184186;Calle;ARIAS ARAGUEZ;151;;;CI.;CERCADO;230101;TACNA;TACNA;TACNA;administracion@doradohoteltacna.com;www.doradohoteltacna.com;Hotel;4 Estrellas;090-2024;30-ABR-2024 05:00:00;Aldo Orlando Martin De Marzo Parodi
20260824;28;19;20487506215;HOSTAL ALEXYA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;HOSTAL ALEXYA;;;;983184113;Calle;7 DE ENERO SUR;280;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;hostalalexya@gmail.com;;Hostal;2 Estrellas;684-2017;13-DIC-2017 05:00:00;Andy Stefany Carolina Vasquez De La Torre
20260824;15;15;20433122781;Inversiones Jo Chung Sociedad Anonima;EL TRIGAL;;;;;JR.;JOSE DE LA TORRE UGARTE;455;;;;;150116;LIMA;LIMA;LINCE;;;Hostal;1 Estrella;077-001-Tur-Mod-Dj;15-ABR-2013 05:00:00;Liang Sheng Jo .
20260824;13;8;20480236221;Hostal El Pueblo Sac;EL PUEBLO;;;;74615285/938221254;Calle;JUDA  MZ. L LOTE. ;10 - 11;;;URB.;MIRAFLORES;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;nella1boutique@gmail.com;;Hostal;2 Estrellas;359-2012;21-AGO-2012 05:00:00;Roy Carlos Cabrera Echevarria
20260824;7;7;10192018400;DIAZ ARMAS, SAMUEL ABNER;HOGAR;;;;44562628;PJ.;EL MAESTRO;155;;;;;130401;LA LIBERTAD;CHEPÉN;CHEPEN;;;Hostal;2 Estrellas;399-2014;15-ABR-2014 05:00:00;Samuel Abner Diaz Armas
20260824;10;10;10162920982;Salazar Basurto, Leonidas Vicente;PORTADA DEL SOL;;;;980213592;VIA;EVITAMIENTO;;;;;;151014;LIMA;YAUYOS;HUANCAYA;;;Hostal;2 Estrellas;142-2021;29-DIC-2021 05:00:00;Leonidas Vicente Salazar Basurto
20260824;44;21;20404754271;INVERSIONES VIROCI S.A.;GRAND HOTEL AMARILIS;;;;962629226/62519393;JR.;MIGUEL GRAU;317;;;;;100102;HUÁNUCO;HUÁNUCO;AMARILIS;;;Hotel;2 Estrellas;004-2014;03-ABR-2014 05:00:00;Yavar Edson Vilchez Esteban
20260824;12;6;10426647058;Martel Gonzales, Wilfredo;DUBAI;;;;990023922/62638933;JR.;PROLONGACIÓN SAN MARTÍN;134;;;;;100101;HUÁNUCO;HUÁNUCO;HUANUCO;;;Hostal;1 Estrella;015-2021;26-AGO-2021 05:00:00;Wilfredo Martel Gonzales
