FECHA_CORTE;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TELEF1;TELEF2;TELEF3;TELEF4;E_MAIL;PAGINA_WEB;CLASE;TIPO_AGENCIA;DES_SERVICIO;MODALIDAD_AUTORIZADA;REP_LEGAL;NRO_CERTIFICADO;FECHA_EXPEDICION
20260824;10770956086;VERASTEGUI OLIVARES YOSELIN MEREDITH;VERASTEGUI OLIVARES YOSELIN MEREDITH;AV.;OMICRON;;;AV. OMICRON MZ D 11 LOTE 01, SECTOR III BOCANEGRA;A.H.;BOCANEGRA - SECTOR III;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;938091220;gerencia@meran.tours;;Minorista;Digital;;;Yoselin Meredith Verastegui Olivares;N° 025-2024-GRC/GRDE;14-AGO-2024 05:00:00
20260824;20600425197;E&L Travel Eirl;E&L TRAVEL EIRL;AV.;AV.ELMER FAUCETT;;113;CENTRO AEREO COMERCIAL OF 113;CE.;CENTRO AÉREO COMERCIAL;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;5655228/963962569;i_gaewa_2@hotmail.com;;Minorista;Digital;;;Luz Yvonne Gadea Flores;051-2020-GRC/GRDE;28-DIC-2020 05:00:00
20260824;20601995787;Kanan Risun Tours S.A.C.;KANAN RISUN TOURS;AV.;LOS NENUFARES;752;;AV. LOS NENUFARES NRO. 752 URB. VIPOL;URB.;VIPOL;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;982584389;krtours@gmail.com;;Operador de Turismo;Digital;;;Klever Tejada Valladolid;019-2021-GRC/GRDE;18-JUN-2021 05:00:00
20260824;20612273872;ASOCIACION AGROECOLOGICOS GANADERIA, AVICOLA, APICOLA Y PECUARIOS EL PROGRESO DE HUAROCHIRI;FULLA DAY ANTIOQUIA;JR.;RICARDO BENTIN;274;;;;;150702;LIMA;HUAROCHIRÍ;ANTIOQUIA;;;;940239341;eduardo_96_14@hotmail.com;;Operador de Turismo;Digital;;;Eder Vicente Chahua Saavedra;089;07-OCT-2024 05:00:00
20260824;20601893984;APU INTI INVERSIONES TURISTICAS S.A.C.;APU INTI TRAVEL;VIA;CALLE CHINCHAYSUYO 104;;;;;;081304;CUSCO;URUBAMBA;MACHUPICCHU;;;;926150342/975648509/974240550;reservas@apuintitravelmachupicchu.com;apuintitravelmachupicchu.com;Operador de Turismo;Digital;;;Maycol Ugarte Vilca;192-2024;16-OCT-2024 06:00:00
20260824;20604705437;TARAPOTO TOURS Y HOTEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-TARAPOTO TOURS Y HOTEL E.I.R.L;TARAPOTO TOURS Y HOTEL;CAR.;SECTOR CODO;199;;INTERIOR DE LAS INSTALACIONES DEL HOSPEDAJE LA RAMADA;;;220910;SAN MARTÍN;SAN MARTÍN;MORALES;;;;962087654/921667670;balladarescarmonadora@gmail.com;;Operador de Turismo;Presencial;;;Diego Alejandro Pinedo Arevalo;020-2024;13-MAY-2024 05:00:00
20260824;20612350460;FRECIA TOURS E.I.R.L.;FRECIA TOURS;VIA;URB. SAN JOAQUÍN ;MZ. S;LOTE 33;;;;110101;ICA;ICA;ICA;;;;956696717;freciatours@gmail.com;;Operador de Turismo;Digital;;;Mario Raul Pino Etchebarne;374-2024;24-ABR-2024 05:00:00
20260824;20612519430;JW_OSORES S.A.C.;IMPERIO OSORES TRAVEL;Calle;DEL CARMEN;;04;AL COSTADO DE LA UNIVERSIDAD ANDINA;URB.;VERSALLES MZ 27,LOTE A, DPTO 4;080104;CUSCO;CUSCO;SAN JERÓNIMO;;;;976148715/962031864;jwosoressac@gmail.com;http//dashboard.godaddy.com;Operador de Turismo;Digital;;;Walter Ciro Osores Baldeon;74;18-JUL-2024 05:00:00
20260824;20612865214;Z PERU GROUP E.I.R.L.;Z PERU GROUP EIRL;Calle;COLLASUYO MZ K 1 LT 1 URB. LAS TAURIJAS;;;;URB.;;150117;LIMA;LIMA;LOS OLIVOS;;;;943998623;zperugroup@gmail.com;;Minorista;Digital;;;Larisa Dannae Santivañez Peña;CONSTANCIA N° D000287-2024-MML-GDE-ST;24-AGO-2024 05:00:00
20260824;20477404520;Agencia De Viajes Y Turismo Perumoche Tours Y Servicios Generales E.I.R.L.;;CLJ,;BLOCK  A MZA. Z´ DPTO. 103;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;;;;;Operador de Turismo;Presencial;;;Liz Marly Torres Marin;088-2011;08-SEP-2011 05:00:00
20260824;20482355901;CARTY TRAVEL;CARTY TRAVEL E.I.R.L;VIA;MZ-G  LOTE-16;;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;;;carolina@carlytravel.com;;Minorista;Presencial;;;Carolina Panduro Reategui;219-2022;07-JUN-2022 05:00:00
20260824;20605570152;KUSI QOYLLUR TRAVEL E.I.R.L.;KUSI QOYLLUR TRAVEL ;Calle;MANUEL ALONSO ;230;;;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;938956022;TRAVELKUSIQOYLLUR@GMAIL.COM;;Operador de Turismo;Presencial;;;Esther Flores Abarca;159;26-SEP-2024 06:00:00
20260824;10733019692;Llamoza Jacinto, Martin Javier;VIA TERRA PERU;LT.;VILLA SAN JOSE;H-11;;;URB.;;040129;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;;;;954615937;martinllamoza.7@gmail.com;www.viaterraperu.com;Operador de Turismo;Digital;;;Martin Javier Llamoza Jacinto;015-2021-GRA/GRCET;25-MAR-2021 05:00:00
20260824;20572124381;ASOCIACION TIBILLO TOURS;ASOCIACION ECOLOGICA TIBILO TOURS;Calle;SEÑOR DE LOS MILAGROS;249;;;;;160206;LORETO;ALTO AMAZONAS;LAGUNAS;;;;901459446;asociacionecologicatibilotours@gmail.com;www.tibilotourspacayasamiria.wordpress.com;Operador de Turismo;Digital;;;Joisy Paola Angulo Soto;110-2024-GRL-GERCETUR;08-ABR-2024 05:00:00
20260824;20603594241;A.V.T. Mecsa Osha Tours;A.V.T. MECSA OSHA TOURS;AV.;RAYMONDI;426;;;;;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;;;;62631143/995300850;gerencia@toursmecsaosha.com;www.toursmecsaosha.com;Operador de Turismo;Digital;;;Jhon Estrada Ruiz;008-2020-GRH-GRDE/DIRCETUR-AGVT;21-OCT-2020 05:00:00
20260824;20607580601;FLYSOL TOURS E.I.R.L.;FLYSOL TOURS;PQ.;MANUEL  SEOANE;216;;;;;150121;LIMA;LIMA;PUEBLO LIBRE;;;;998336049;solange@flysoltours.com;www.flysoltours.com;Minorista;Digital;;;Stefanno Giuliano Lau Salomon;D000303-2024-MML-GDE-ST;07-AGO-2024 05:00:00
20260824;20600574001;SUELOS INKAS E.I.R.L.;SUELOS INKAS ;Calle;GARCILASO ;210;206;;AR.;;080101;CUSCO;CUSCO;CUSCO;;;;940619901;gerencia@ecoamazonia.com;WWW.SUELOSINKAS.COM;Minorista;Presencial;;;Juan De La Cruz Toledo Huaman;126;03-SEP-2024 05:00:00
20260824;20602289410;Agencia De Viajes Y Turismo Viajeros Cajamarca Eirl;VIAJEROS CAJAMARCA EIRL;PRLG;PACHACUTEC;s/n;;;CI.;;060108;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;;;;970276568;reservas@viajeroscajamarca.com;www.viajeroscajamarca.com;Operador de Turismo;Digital;;;Franklin Jhon Estacio Balmaceda;CONSTANCIA  095-2020;25-NOV-2020 05:00:00
20260824;20601673631;ADIOS ADVENTURE TRAVEL E.I.R.L.;ADIOS ADVENTURE TRAVEL ;Calle;KISKAPATA;291;;SAN BLAS ;;;080101;CUSCO;CUSCO;CUSCO;;;;984762877;INFO@ADIOSADVENTURETRAVEL.COM;WWW.ADIOSADVENTURETRAVEL.COM;Operador de Turismo;Digital;;;Vidal Jaquehua Callo;128;09-SEP-2024 06:00:00
20260824;10715599037;Cardenas Condori, Hans Enrique;DEL VALLE EXTREME;AV.;GRAU;638;;;ZN.;ACEQUIA ALTA;040103;AREQUIPA;AREQUIPA;CAYMA;;;;987350087;delvallextreme@gmail.com;www.delvallextreme.com;Operador de Turismo;Presencial;;;Hans Enrique Cardenas Condori;063-2021-GRA/GRCET;19-OCT-2021 05:00:00
20260824;20524828015;ASIY KILLA TOUR E.I.R.L.;ASIY KILLA TOUR;Calle;LOS ROBLES;120;;;;HUERTOS DE VILLENA;150119;LIMA;LIMA;LURIN;;;;51977930190;paco@asiy_killa.com;asiy_killatour.com;Operador de Turismo;Digital;;;Pascual Blas Kesovia Suarez;D194-2024-MML-GDE-ST;13-MAY-2024 05:00:00
20260824;20612236977;CATAC TRAVEL TOURS E.I.R.L.;CATAC TRAVEL TOURS EIRL;JR.;HUANCAVELICA;257;01;;;;200101;PIURA;PIURA;PIURA;;;;953810513/73628012/947808396;reservas_catactravel@hotmail.com;;Operador de Turismo;Presencial;;;Juan Carlos Rivas Aquino;006-2024;19-JUN-2024 05:00:00
20260824;20602959962;Enterprise R & S Peruvian S.A.C.;ROYAL TRAVEL PERUVIAN;JR.;SAN ROMAN;210210210;;;;;150801;LIMA;HUAURA;HUACHO;;;;;patricia.rodriguez@royaltravel.pe;;Minorista;Presencial;;;Miluska Maribel Simeon Huaccho;001;25-MAY-2018 05:00:00
20260824;20524156751;Fugaz Arte De Convivir S.A.C.;FUGAZ ARTE DE CONVIVIR - MONUMENTAL CALLAO;JR.;CONSTITUCIÓN;250;;JR. CONSTITUCION NRO. 250 (2DO PISO);;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;989771342;info@fugaz.pe;;Operador de Turismo;Presencial;;;Irma Patricia Chamochumbi Garcia;022-2021-GRC/GRDE;18-JUN-2021 05:00:00
20260824;20605052704;DREAMLIKE TRAVEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;DREAMLIKE TRAVEL E.I.R.L. ;AV.;BOCANEGRA;SN;;MZ G60 LT 9 SECTOR 5;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;960148715/933862533;gerencia@dreamliketravel.com;www.dreamliketravel.com;Minorista;Presencial;;;Lili Rosario Reynaga Torres;053-2022-GRC/GRDE;20-DIC-2022 05:00:00
20260824;20608533339;EXPEDITION TRIPS JESS EMPRESA INDIVDUAL DE RESPONSABILIDAD LIMITADA;EXPEDITION TRIPS CUSCO;VIA;AVENIDA HUASCAR;200;;;;;080108;CUSCO;CUSCO;WANCHAQ;;;;991681300;EXPEDITIONTRIPSCUSCO@GMAIL.COM;;Minorista;Presencial;;;Ronald Jesus Ochoa Cuba;185;09-OCT-2024 05:00:00
20260824;20602612938;Tingotours;TINGO TOURS;PJ.;9 DE OCTUBRE;111;;;;;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;;;;62563440/942785157;info@tingotours.com;www.tingotours.com.pe;Operador de Turismo;Presencial;;;Juana Rosa Farias Cespedes;0023-2019-GRH-GRDE/DIRCETUR-AGVT;06-MAY-2019 05:00:00
20260824;20534405767;ANCCALLA INN S.A.C.                                                                                 ;ANCCALLA TOURS;Calle;JUAN MATTA;611;;;;;110301;ICA;NASCA;NASCA;;;;56401922;ancallainn@gmail.com;www.ancccallainn.com;Operador de Turismo;Presencial;;;Rosa Angela Campos Ancaya;188- 2019/DIRCETUR-DZN;26-AGO-2019 05:00:00
20260824;20611100796;VIAJES M Y G S.A.C.;VIAJES M Y G S.A.C.;AV.;JAVIER PRADO ESTE;996;;;URB.;EL PALOMAR;150131;LIMA;LIMA;SAN ISIDRO;;;;994847407;reservas@viajesmyg.com;www.viajesmyg.com;Minorista;Digital;;;Jacqueline Gutierrez Huamani;D000430-2024-MML-GDE-ST;25-OCT-2024 05:00:00
20260824;20613237560;PERUVIAN TRAVELER E.I.R.L.;PERU EXPERIENCE TRAVEL;Calle;MERCURIO MZ C LT 19;;;;;;150125;LIMA;LIMA;PUENTE PIEDRA;;;;958234157;peruexperiencetravel24@gmail.com;;Operador de Turismo;Digital;;;Eduvil Alberto Quispe Cconislla;D000460-2024-MML-GDE-ST;19-NOV-2024 05:00:00
20260824;20605023364;DESPEGA YA E.I.R.L.;DESPEGA YA EIRL;AV.;ESPAÑA N° 630;;;;CI.;;150105;LIMA;LIMA;BREÑA;;;;981454553/981203890;despegaya_67@hotmail.com;www.despegaya.com;Minorista;Digital, Presencial;;;Juan Enrique Zelada Asuncion;874-DGPDT-MINCETUR;15-JUL-2022 05:00:00
20260824;10466478321;ROJAS INOCENCIO, CARMEN CRISTINA;KAMU TOURS ;PJ.;ISABEL FLORES DE OLIVA;228;;;;;150101;LIMA;LIMA;LIMA;;;;997045742;carmenrojas00@hotmail.com;www.facebook.com/kamutours/;Operador de Turismo;Digital;;;Carmen Cristina Rojas Inocencio;D000014-2022-MML-GDE-ST;05-SEP-2022 05:00:00
20260824;20603702701;INVERSIONES TURISTICAS AMAZING TRAVEL PERU E.I.R.L. - ITATP E.I.R.L.;AMAZING TRAVEL PERU;Calle;YURACPUNCO;63;;CERCO BLANCO RAYAS AZULES PTA AZUL;URB.;TAHUANTINSUYO;080101;CUSCO;CUSCO;CUSCO;;;;970178297;amazingtravelperu@gmail.com;www.amazingtravel peru;Operador de Turismo;Digital, Presencial;;;Hilda Nazaria Miranda Villena;64;18-JUL-2024 05:00:00
20260824;20600779762;ANDEAN OVERLAND SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ANDEAN OVERLAND S.R.L.;GATE ADVENTURES;Calle;QHESWA;236;10;;;;080101;CUSCO;CUSCO;CUSCO;;;;910004105/968850009;travel@gateadventures.com;gateadventures.com;Operador de Turismo;Digital;;;Fredy Caceres Supa;105-2024;15-AGO-2024 05:00:00
20260824;20611410833;ANDEAN PERU DISCOVER E.I.R.L.;ANDEAN PERU DISCOVER;AV.;MATEO PUMACAHUA;305;;;;;081302;CUSCO;URUBAMBA;CHINCHERO;;;;925269382/967778227;gerencia@andeanperudiscover.com;www.andeanperudiscover.com;Operador de Turismo;Digital;;;Aldo Quispe Cusihuaman;122-2024;29-AGO-2024 05:00:00
20260824;20610195785;VICTORY TRAVEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;VICTORY TRAVEL PERU EIRL;AV.;FAUCETT;;;AV. ELMER FAUCETT S/N CENTRO AÉREO COMERCIAL MODULO A SECTOR B 1RA ETAPA N° 219;;CENTRO AÉREO COMERCIAL;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;951861309;doritavictorio@hotmail.com;;Minorista;Presencial;;;Dora Mery Victorio Mallqui;N° 022-2024-GRC/GRDE;14-AGO-2024 05:00:00
20260824;10421520882;RICARDO ADINO CARRANZA ORTIZ;CONOCIENDO JAEN TRAVEL;Calle;DIEGO PALOMINO;1399;2do.Piso;;CI.;;060801;CAJAMARCA;JAÉN;JAÉN;;;;931825573/931581867;travel@conociendojaen.pe;www.conociendojaen.pe/travel;Operador de Turismo;Digital, Presencial;;;Ricardo Adino Carranza Ortiz;CONSTANCIA 105-2021-DIRCETUR CAJAMARCA;11-MAR-2021 05:00:00
20260824;20610127593;SOLUCIONES TURISTICAS GLOBALES SOCIEDAD ANONIMA CERRADA;TRIP AND PLANS ;VIA;URB. LARAPA GRANDE C2-1A, AV 1 , DPTO 303;;;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;;;;994810187/999120021;EHUANCAHUIRE@TRIPANPLANS.COM;LANDING.TRIPANDPLANS.COM;Operador de Turismo;Digital;;;Jose Yuri Rodriguez Gamarra;150;20-SEP-2024 06:00:00
20260824;20600543491;TRAVELAND PERU SOCIEDAD ANONIMA CERRADA - TRAVELAND PERU S.A.C.;TRAVELAND PERU SAC;AV.;BELENPAMPA;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;;travelandperu@outlook.com;www.travelandperu.com;Operador de Turismo;Presencial;;;John Darwinm Baca Tisoc;102-2016;04-MAY-2016 05:00:00
20260824;10464851777;ALBERTO ANDERSSON OVIEDO CASTILLO;LIMA WALKING TOUR;JR.;RENOVACION 285 INTERIOR 12;;;;;;150115;LIMA;LIMA;LA VICTORIA;;;;989812473;turismoperutours90@gmail.com;;Operador de Turismo;Digital;;;Alberto Andersson Oviedo Castillo;D000407-2024-MML-GDE-ST;09-OCT-2024 05:00:00
20260824;20601573785;Inka Tours Viajes S.A.C.;INKA TOURS PERUVIAN;Calle;SANTA CATALINA;115;B;A MEDIA CUADRA DE LA PLAZA DE ARMAS DE AREQUIPA;CI.;;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;984950502;inkatoursperuvian@gmail.com;www.viajesinkatoursperuviam.com;Operador de Turismo;Digital, Presencial;;;Jeancarlo Begazo Pacheco;048-2021-GRA/GRCET;10-SEP-2021 05:00:00
20260824;10706743630;Oscco Polar, Sebastian Tercero;DEPORTES EXTREMOS POLAR;Calle;BELEN;102;;;URB.;PACHACUTEC VIEJO;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;;;;956289624;canopyaqp@gmail.com;;Operador de Turismo;Presencial;;;Sebastian Tercero Oscco Polar;031-2021-GRA/GRCET;04-JUN-2021 05:00:00
20260824;20601848954;INVENTA LIMA E.I.R.L.;BIKELINE PERÚ;Calle;CORONEL INCLAN;831;C-102;;;;150122;LIMA;LIMA;MIRAFLORES;;;;;info@bikelineperu.com;www.bikelineperu.com;Operador de Turismo;Digital;Turismo de Aventura;Ciclismo;Sofia Brenda Herrera Grimaray;D000425-2021;18-MAY-2021 05:00:00
20260824;20601826055;ATUR  S.A.C.;NATIONAL PERU TRAVEL;VIA;URB. LARAPA GRANDE MA A-04 LOTE 7;;;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;;;;956104111/941500098;nationalperutravel@gmail.com;nationalperutravel.com;Operador de Turismo;Digital;;;Adolfo Salazar Challco;626-2024;30-ABR-2024 05:00:00
20260824;10067769827;Torres Caceres, Michael;HEMI RIVER ADVENTURES;JR.;GRAU;255;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;980835096;hemiriver@yahoo.com;;Operador de Turismo;Presencial;;;Michael Torres Cáceres;003;06-ENE-2017 05:00:00
20260824;20612215309;YC TRAVEL ECOEXPERIENCE E.I.R.L;YC TRAVEL ECOEXPERIENCE;JR.;AYABACA N° 165 ;;;;URB.;URB. SAN FELIPE;150110;LIMA;LIMA;COMAS;;;;950053807;yuliana.castillo@yctravelecoexperience.pe;https://www.yctravelecoexperience.pe/;Minorista;Digital;;;Yuliana Andrea Castillo Chong;D262-2024-MML-GDE-ST;10-JUL-2024 05:00:00
20260824;10424571585;BAQUERIZO QUINTANA MARITZA CLARA;CENTAURO VIAJES Y MÁS;AV.;EL TRIUNFO 1363 ;;;;;;150143;LIMA;LIMA;VILLA MARÍA DEL TRIUNFO;;;;918959254/992740354;centauroviajesymas@gmail.com;;Minorista, Operador de Turismo;Digital;;;Maritza Clara Baquerizo Quintana;D000323-2024-MML-GDE-ST;16-AGO-2024 05:00:00
20260824;20393991560;AERO ANDINO SURVEY S.A.C.;AERO ANDINO;AV.;AEROPUERTO MZ. D LT.04;;;;;;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;;;;952633100;aeroandino.survey@gmail.com;;Minorista;Presencial;;;Enith Alvis Ramirez;018-2024-DIRCETUR;09-OCT-2024 05:00:00
20260824;20603253851;MULTISERVICIOS SERFIA TOUR E.I.R.L.;SERFIA TOURS;Calle;VINATEA MZ J ;LT 23;;;A.H.;SOL NACIENTE;160112;LORETO;MAYNAS;BELÉN;;;;991749673;multiserviciosserfia@gmail.com;www.facebook.com/serfiatour;Minorista;Digital;;;Serfia Shapiama Rios;135-2024-GRL-GERCETUR;28-OCT-2024 05:00:00
20260824;20452235073;BUGANVILLA TOURS S.A.C.;BUGANVILLA TOURS;Calle;CAMINO REAL MZ.D;LOTE 15;;;;RESIDENCIAL LA ANGOSTURA;110101;ICA;ICA;ICA;;;;56256185;reservas@bungavillatours.com.pe;;Minorista, Operador de Turismo;Digital, Presencial;;;Gianella Felicia Mayorga Alguiar;216-2020;07-AGO-2020 05:00:00
20260824;10452741321;CERDAN CRUZ DIANA CAROLINA;TRAVEL TIME;PJ.;ELIAS AGUIRRE N° 121 ;;;;CI.;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;;972900770;diana_cerdan@usmp.pe;;Minorista;Digital;;;Carolina Cerdan Cruz;D000244-2024-MML-GDE-ST;19-JUN-2024 05:00:00
20260824;10102531413;Lozano Alejandro De Giles, Isabel Yoly;HUANCAYA PURIQ PERU;JR.;JORGE CHAVEZ;S/N;;;;;151014;LIMA;YAUYOS;HUANCAYA;;;;990489448;puriqperuhuancaya@hotmail.com;www.huancayapuriqperu.com;Operador de Turismo;Presencial;;;Isabel Yoly Lozano Alejandro De Giles;018-2024;02-ABR-2024 05:00:00
20260824;10429459040;PACHAMORO INGA RONALD;PACHITAS TOURS;JR.;AMERICA MZ. C LOTE. 23;;;;URB.;URBANIZACION EL MIRADOR DE LAGARTOCOCHA;220909;SAN MARTÍN;SAN MARTÍN;LA BANDA DE SHILCAYO;;;;976569977/921911463;monicatenazoa8@gmail.com;;Operador de Turismo;Presencial;;;Ronald Pachamoro Inga;035-2024;19-AGO-2024 05:00:00
20260824;20611943262;GRUPO ECOVIDA S.A.C.;ABEJAS BEE TOURS;VIA;SECTOR SUMAQ PATA ;S/N;;;;;081307;CUSCO;URUBAMBA;YUCAY;;;;930981347;INFOABEJASPERU@GMAIL.COM;HTTPS://ABEJASBEETOURS.COM;Operador de Turismo;Digital;;;Melissa Ricra Ñahuincamascca;134;09-SEP-2024 06:00:00
20260824;20553569398;Inversiones & Promotora Roes S.A.C.;RUMBOS Y TRAVESIAS;AV.;EL OLIVAR, SECTOR 5, A.H. BOCANEGRA;;;AV. EL OLIVAR MZA. G33 LOTE. 34 A.H. BOCANEGRA - SECTOR 5 (CALLE CARBONO 110);;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;910398930;rumbosytravesias.viajes@gmail.com;www.rumbosytravesias.pe;Minorista;Digital;;;Maria Roxana Ochante Torres;010-2021-GRC/GRDE;06-MAY-2021 05:00:00
20260824;10438357594;MEMENZA ALHUA, FREDDY LUIS;  DICAMEN ADVENTOURS;JR.;OXAPAMPA;S/N;;;ZN.;BAJO CHURUMAZÚ - RURAL;190301;PASCO;OXAPAMPA;OXAPAMPA;;;;962721879;freddymemenza@gmail.com;;Operador de Turismo;Presencial;Turismo de Aventura;Canopy/Zipline, Puente tibetano, Zipline Bike;Freddy Luis Memenza Alhua;01-2023;16-ENE-2023 05:00:00
20260824;20456010645;UYWIRI INKA TRAVEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - UI TRAVEL E.I.R.L.;UI TRAVEL;Calle;BENITO BONIFAZ;302;A;;URB.;FRANCISCO MOSTAJO;040112;AREQUIPA;AREQUIPA;PAUCARPATA;;;;932003111;gerencia@ui-viajes.com;www.ui-viajes.com;Operador de Turismo;Digital;;;Alexander Leopoldo Manchego Olazabal;067-2021-GRA/GRCET;26-OCT-2021 05:00:00
20260824;20608678752;AGENCIA DE VIAJES Y TURISMO PLAY TOURS E.I.R.L;AGENCIA DE VIAJES Y TURISMO PLAY TOURS;JR.;2 DE MAYO;1145;;;;;100101;HUÁNUCO;HUÁNUCO;HUANUCO;;;;62600927;reservasplaytours@gmail.com;;Operador de Turismo;Presencial;;;Alan Abelardo Saldivar Villar;0008-2024-GRH-GRDE-DRCET-AGVT;23-MAY-2024 05:00:00
20260824;10461194481;Sangama Del Aguila, Brayan;TINGO MARÍA AMAZON TOURS;AV.;LOS CLAVELES;;;MZ:A  LT: 4;;;100601;HUÁNUCO;LEONCIO PRADO;RUPA-RUPA;;;;967011230;tingomariaamazontours@gmail.com;;Operador de Turismo;Digital;;;Brayan Sangama Del Aguila;0001-2022-GRH-GRDE7DIRCETUR-AGVT;05-ENE-2022 06:00:00
20260824;10081565983;CANDELA ALVAREZ, CARLOS ENRIQUE;CANDELA TOURS PERÚ;JR.;GRAU;200;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;989403806;candelatoursperu@gmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Carlos Enrique Candela Alvarez;061;19-JUN-2024 05:00:00
20260824;20612186457;SELVA MAGICA E.I.R.L.;SELVA MAGICA;PJ.;SAN JOSE ;S/N;;;URB.;MIRAFLORES;190301;PASCO;OXAPAMPA;OXAPAMPA;;;;910511367/940984895;administracion@selvamagica.com.pe;;Operador de Turismo;Digital;;;Geny Aderlin Velasquez Trigoso;017-2024;12-JUN-2024 05:00:00
20260824;20607776831;HANAN TRAVEL AGENCY TOUR OPERATOR E.I.R.L.;HANAN TRAVEL;AV.;EL SOL 526- A;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;957307198;nqquerar@gmail.com;;Minorista;Presencial;;;Nohemi Qquerar Maita;071-2024;17-JUL-2024 05:00:00
20260824;20612177539;TOURISM AND ARCHAEOLOGY CONSULTING E.I.R.L.;PAWAY;VIA;LOS OLIVOS;;;SAN JUAN BAUTISTA;BA.;SASN JUAN BAUTISTA;050110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;;pawayturismo@gmail.com;facebook/turismopaway;Minorista;Digital;;;Henry Paul Navarro Anyosa;039-2024;05-AGO-2024 05:00:00
20260824;20608885430;Turisabts Logistic Sac;TURISABTS LOGISTIC SAC;AV.;LOS DOMINICOS;1184;;AV. LOS DOMINICOS 1184;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;;927804516;info@turisapp.net.pe;www.turisapp.net.pe;Operador de Turismo;Digital;;;Jose Hipolito Bernales Rengifo;014-2022-GRC/GRDE;30-MAY-2022 05:00:00
20260824;20610647350;ITAKA TOUR AND TECHNOLOGY OPERATOR SOCIEDAD ANONIMA CERRADA - ITATO S.A.C.;ITAKA VIAJES AQP;LT.;MONTERRICO;H-7;;;URB.;;040129;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;;;;951256775;ITAKAVIAJESAQP@GMAIL.COM;www.itakaviajesaqp.com;Operador de Turismo;Digital;;;Angela Maria Angermüller Gallegos;030-2024-GRA/GRCET;20-SEP-2024 05:00:00
20260824;20608967860;CLUB NAUTICO MUA MUA S.A.C.;CLUB NAUTICO MUA MUA S.A.C.;AV.;28 DE JULIO;1445;;;URB.;SAN ANTONIO;150122;LIMA;LIMA;MIRAFLORES;;;;943741749;clubderemomuamua@gmail.com;;Operador de Turismo;Digital;;;Pedro Daniel Cases Jimenez;D000432-2024-MML-GDE-ST;25-OCT-2024 05:00:00
20260824;20606920459;Chusaq Perú S.A.C.;CHUSAQ TRIP;Calle;ALVAREZ THOMAS;408;;A CUATRO CUADRAS DE LA PLAZXA DE ARMAS DE AREQUIPA;CI.;;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;913496466;info@chusaqtrip.com;www.chusaqtrip.com;Operador de Turismo;Digital;;;Maria Guerrero Sanchez;071-2021-GRA/GRCET;09-NOV-2021 05:00:00
20260824;20610791949;VIAJEMOS PERU S.A.C.;AVIAJAR PERÚ.COM;Calle;CENTENARIO;S/N;;;;;120306;JUNÍN;CHANCHAMAYO;VITOC;;;;989799164/982526780;reservas@aviajarperu.com;www.aviajarperu.com;Operador de Turismo;Digital;;;Boritz Henderson Zuchetti Arenas;CONSTANCIA Nº 169-2024-GRJ-DIRCETUR;29-OCT-2024 05:00:00
